"m1","d1","m2","d2","sigma1","sigma2","rho1","lambda","v1","v2","phi1","phi2","rho2"
-0.0851259588038373,0.0443043821892264,-3.78638944292474,19.4532953980203,0.00832585849378977,0.0356204449104056,-0.34801352827489,8.38642423606221,0.0329250703892169,0.675465624291749,0.0301087652081733,0.53128878864984,-0.972043292834292
-0.0901349467644004,0.0452859836146464,-3.79474844818673,20.2877977286117,0.00850308069063673,0.0364645501049376,-0.461130307592754,7.42578773584833,0.0346031653227337,0.708397869066818,0.0293285621289982,0.504641090698307,-0.971405099916522
-0.101340497441165,0.0473618547008746,-3.80634043814286,19.1088411268042,0.00826469229217812,0.0363999844538019,-0.460577340821433,7.18372537410702,0.0312832681109708,0.709020280417258,0.0296903886653731,0.502144030994126,-0.968294397914002
-0.128199508254813,0.0517526673297342,-3.79574808785238,19.5447896431666,0.00823420853327671,0.0365833200201503,-0.531388265231465,7.10758839303303,0.0354772566443509,0.669255449185886,0.0295057104251303,0.511625065854264,-0.969045730713839
-0.138023873464615,0.0479270015696517,-3.81206303282135,19.6750567412883,0.00836940878446826,0.0372189666686482,-0.475825827687105,6.60147099823843,0.0355776704278541,0.743060518046136,0.0289528928194528,0.542004311133166,-0.970846057534184
-0.107565004486067,0.0453212772767222,-3.779537426373,18.3716043874536,0.00827364195691649,0.0376268126286134,-0.514695760479915,7.57409794374561,0.0356105487392392,0.739993257089653,0.0294429831599849,0.546834115992976,-0.969411423541295
-0.088174050256718,0.0489594853828521,-3.79986705099801,16.808218788719,0.00819108183969735,0.0369242302201077,-0.506804940149802,6.4256197529245,0.0372425865377811,0.743906999317589,0.0295945979257824,0.551968348720693,-0.967536452883942
-0.127692765293003,0.0499295927389226,-3.79748352281849,16.7594448955277,0.00828766670147343,0.0365481289703749,-0.507929325034983,5.6877160106307,0.0382341471799488,0.745651887642913,0.0296015578395491,0.573856775754695,-0.964927406854835
-0.0923721544895323,0.0519128425647097,-3.78057222556392,17.207008710328,0.00826279850017788,0.0371389196553063,-0.585908618333902,5.00687226794219,0.0369686802617195,0.740361883770687,0.0292557046589944,0.585165480261183,-0.968130020403559
-0.0923721544895323,0.0519128425647097,-3.78057222556392,17.207008710328,0.00826279850017788,0.0371389196553063,-0.585908618333902,5.00687226794219,0.0369686802617195,0.740361883770687,0.0292557046589944,0.585165480261183,-0.968130020403559
-0.0938300763750186,0.045948559161897,-3.82780924661194,16.8025008870121,0.00838757711845919,0.0354949669844211,-0.604057630605828,5.86261633165333,0.0391916605411895,0.692355255105056,0.0293276173701783,0.569274843509426,-0.967083685641769
-0.113984348410487,0.0490883440527307,-3.85590692635476,16.4052907678311,0.00786142566306795,0.0352197455797106,-0.608563538895722,5.54490658908804,0.0395872267161334,0.653924071980808,0.0299870713207113,0.57677555672105,-0.961897179721454
-0.118246955302596,0.0496319995310338,-3.91237379650022,16.7025937853356,0.00773064245187637,0.0361005352605351,-0.604608537356965,5.51140462277159,0.0399731865590442,0.684312695809475,0.0302121573030474,0.575620709845665,-0.962434439073979
-0.122302675628512,0.051752804144486,-3.89597332763891,18.6197470525481,0.00799304270464624,0.0361430287015125,-0.585187956091404,6.08238533006446,0.0386591643411323,0.73318475136867,0.0299371765312864,0.557283326958827,-0.963352954477187
-0.104426013274746,0.0483808118099036,-3.90951424998456,17.9316792320869,0.00771630763993455,0.0363561821342783,-0.499784706448861,7.05727709802904,0.0351227289540558,0.763026052359146,0.0296232775682821,0.578333012404963,-0.957361339388293
-0.0851499895723106,0.0511900988909547,-3.90395303657712,19.4413123970343,0.00755439099709065,0.0358570119276307,-0.549558174016485,5.84596062531811,0.0369824423747013,0.76925496215477,0.0296411228950583,0.59419157619183,-0.95559531288333
-0.0809463961209012,0.050445871775065,-3.85040905766689,20.2117919436222,0.00787856609681366,0.0367335059239379,-0.494140098569397,5.86170325027258,0.0365134530832114,0.727186909598819,0.0295910143896396,0.604854932217909,-0.956408757040423
-0.0830705179715331,0.0478192195815354,-3.82443225501975,19.2640213749314,0.00808169580905613,0.0352170820542866,-0.482177088784527,4.36844579271228,0.0368301273445865,0.753123739979944,0.0297761648757102,0.647276090029272,-0.951372962992765
-0.0413550152108401,0.0494695922007685,-3.77196870709944,18.7615441093442,0.00794293143716984,0.0361979163241522,-0.4426524887612,5.1394693538801,0.0362663723393882,0.77817333768514,0.0297857195082206,0.640104095741611,-0.95560363801522
-0.134377747688828,0.0450047092448684,-3.8350732050308,20.1365121807562,0.00764162145282287,0.0356247663737877,-0.564561057944949,5.25171436809178,0.0415252234173295,0.817085050510593,0.0297527457622572,0.643656533703901,-0.960508295033621
-0.0986339862359323,0.0423415933301115,-3.80486452536874,18.0319793205176,0.00779239677726369,0.0351076715988488,-0.606130740245396,5.53395136574035,0.0407662031902433,0.818552744378523,0.0296460607539734,0.644597181124828,-0.96088648977888
-0.09560248223905,0.0415755220904106,-3.80002917348714,16.8841171916868,0.00761904209633478,0.0353833693319824,-0.638871545741366,5.42878882782315,0.0335242341081518,0.789856384562648,0.0296012577665976,0.617729684958672,-0.956614092950548
-0.0745551963520941,0.0434461443076098,-3.82740444519997,17.5349075477745,0.00780507539849031,0.0352949221031099,-0.623067598425592,4.62497565872099,0.0384009184314737,0.769764133826111,0.029427039609829,0.608459229632126,-0.959996364086628
-0.078114260296854,0.0443090290900332,-3.75660196596399,15.8958151177154,0.00777176392941893,0.0352974854299808,-0.63642089494777,4.67283483802895,0.0372714003762962,0.800871541374931,0.0305218275142419,0.639362145836964,-0.964434893039153
-0.117280035922363,0.0428809006270301,-3.81715867953303,16.7903248985331,0.00797897793889873,0.036417592796117,-0.61083539937338,4.4850281087089,0.0389315607707596,0.810557703812452,0.0306018158880589,0.630168371251195,-0.966430131108844
-0.12235325832772,0.0446839842971965,-3.84324309912012,17.0946931963964,0.00760192500250251,0.0367883049270648,-0.554917834061462,4.53814125907568,0.0416471618677433,0.845449526009077,0.031253518481154,0.651327222482882,-0.963720205463865
